//this is the file in the game directory; when done modifying, delete this comment
TableStart	TechSchools																				
ColumnHeadingsStart	kUnicode	Type_ID																			
RowHeadingsStart																					
Economics & Business	SchEconB	EB																			
Energy	SchEnerg	EN																			
Biological Sciences	SchBioSc	BS																			
Mathematics & Computers	SchMathm	MC																			
Physical Sciences	SchPhySc	PS																			
Social Arts & Science	SchSocal	SS																			
TableEnd																					


TableStart	SpeciesPrefs																				
ColumnHeadingsStart	Humanoid	Etherean	Geodic	Cybernetic	Ichthytosian	Harvesters	Insectoid	Sauron	Metashifters	NonCorporeal	Protoplasmic	Plant	Fungal	Avian	Gargantua	Bulrathi	Mrrshan	Elerian	Gnolam	ElderCivs	ComBot
RowHeadingsStart																					
School_ID	EB	None	BS	MC	PS	SS	EB	EN	BS	MC	PS	SS	SS	EB	EN	BS	MC	PS	BS	MC	PS																																																																																																																																																																																																																																								
TTL	70	30	50	80	40	55	40	50	50	60	65	60	75	45	55	55	55	55	55	55	55																																																																																																																																																																																																																																								
TAR	12	10	6	15	6	8	5	8	12	8	9	7	3	5	9	9	9	9	9	9	9																																																																																																																																																																																																																																								
EB	5	4	5	4	5	4	3	5	4	3	4	4	3	5	5	5	5	5	5	5	5																																																																																																																																																																																																																																								
EN	5	5	4	5	5	5	5	3	3	3	5	3	3	4	4	4	4	4	4	4	4																																																																																																																																																																																																																																								
BS	4	3	4	4	3	5	3	5	4	4	3	5	4	3	4	4	4	4	4	4	4																																																																																																																																																																																																																																								
MC	4	4	3	5	4	4	4	4	3	4	5	5	5	4	5	5	5	5	5	5	5																																																																																																																																																																																																																																								
PS	3	5	5	3	4	3	5	3	5	5	3	4	4	3	3	3	3	3	3	3	3																																																																																																																																																																																																																																								
SS	3	3	3	3	3	3	4	4	5	5	4	3	5	5	3	3	3	3	3	3	3																																																																																																																																																																																																																																								
TableEnd																					


TableStart	TechFields																				
ColumnHeadingsStart	kUnicode	kUnicodD	Type_ID	School_Catagories	IconName	Field_Dependencies	Research_Cost_Multiplier	Research_Cost_Exponent_Base													
RowHeadingsStart																					
Antaran	TFAntaran	FDAntaran	Antar	EN	TFAntarn		1000	1.175													
Economics & Business	SchEconB	FDEcnBus	Ecnmy	EB	TFEconom		85	1.155													
Energy	SchEnerg	FDEnergy	Energ	EN	TFEneFie		85	1.155
Biological Sciences	SchBioSc	FDBioSci	BioSc	BS	TFXenBio		85	1.155
Mathematics & Computers	SchMathm	FDMathCm	MthCm	MC	TFNumThe		85	1.155
Physical Sciences	SchPhySc	FDPlySci	Const	PS	TFConstr		85	1.155
Social Arts & Science	SchSocal	FDSocSci	SocSc	SS	TFCulEnh		85	1.155
TableEnd								  


TableStart	ApplicationsClasses							
ColumnHeadingsStart	kUnicode	kUnicodD	Type_ID	Pick_Limit				
RowHeadingsStart								
Ship Hull Base	ACShHulB	CDShHulB	ShipHull	0	// Must pick exactly one			
Ship Hull Option	ACShHulO	CDShHulO	ShHulOpt	1	// May pick one.			
Ship Special	ACShSpec	CDShSpec	ShipItem	3	// May pick many but no Duplicates			
Ship Special Weapon	ACShSpec	CDShSpec	ShpMItem	2	// May pick many			
Ship Weapon System	ACShHulW	CDShHulW	ShWepSys	2	// May pick many			
Unit Equipment	ACUnitEq	CDUnitEq	UnitEqip	2	// May pick many (Does not really apply to non-military)
Weapon Size Option	ACWepSiz	CDWepSiz	WSOpt	0	// Must pick exactly one
Weapon Facing Option	ACWepFac	CDWepFCD	WpnFacOp	2	// May pick many (4 options shown on UI)
Weapon Mounting option	ACWepMnt	CDWepMnt	WpnMntOp	0	// Must pick exactly one
Missile Warhead	ACWarHed	CDWarHed	Warheads	2	// May pick many
Warhead Mod	ACWarMod	CDWarMod	WarhdMod	2	// May pick many
Missile Chassis	ACChasis	CDChasis	MslChass	2	// May pick many
Missile Chassis Option	ACChasOp	CDChasOp	MslChOpt	2	// May pick many
Missile Rack	TAMisRak	TBMisRak	TAMISRAK	2	// May pick many
Fighter Chassis	None	None	FtrChass	2	// May pick many
Fighter Chassis Option	None	None	FtrChOpt	2	
Fighter Weapon	None	None	FtrWeapn	0	
Fighter Weapon Option	None	None	FtrWpMod	2	
Ship Required System	ACShRqSy	CDShRqSy	ShReqSys	3	// Must Pick All
Ship Sub-Light Engine	ACShpEng	CDShpEng	ShEngine	0	// Must pick exactly one
Ship Engine Max Speed	ACMaxSpd	CDMaxSpd	ShEngSpd	0	// Must pick exactly one
Ship Warp Drive	ACShpWrp	CDShpWrp	ShipWarp	0	// Must pick exactly one
Armor Type	ACArmrTp	CDArmrTp	ArmorCls	0	// Must pick exactly one
Armor Thickness	ACArmThk	CDArmThk	ArmorThk	0	// Must pick exactly one
Planet Economy Build	ACPlanEc	CDPlanEc	PlanEcon	2	// May pick many (Does not really apply to non-military)
Planet Security Build	ACPlanSe	CDPlanSe	PlanSecu	2	// May pick many (Does not really apply to non-military)
Planet Planetary Build	ACPlanPl	CDPlanPl	PlanPlan	2	// May pick many (Does not really apply to non-military)
System Economy Build	ACSystEc	CDSystEc	SystEcon	2	// May pick many (Does not really apply to non-military)
System Social Build	ACSystEd	CDSystEd	SystSoci	2	// May pick many (Does not really apply to non-military)
System Security Build	ACSystSe	CDSystSe	SystSecu	2	// May pick many (Does not really apply to non-military)
Shield Technology	ACSldTch	CDSldTch	ShldTech	1	// May pick one.
Shield Generator Size	ACSldSiz	CDSldSiz	ShdGenSz	1	// May pick one.
Warp Boost Tech	ACWrpBst	CDWrpBst	WrpBstTk	2	// May pick many (Does not really apply to non-military)
Weapon Modification	ACWepMod	CDWepMod	ShWepMod	2	// May pick many (Does not really apply to non-military)
Achievement	ACAchiev	CDAchiev	Achieve	2	//May pick many (Does not really apply to non-military
TableEnd					

" //application_class, Type_ID, individual sort tags, kUnicode and kUnicodD should be 8 characters or less "																								
" //application_class - for items that go into a build queue, specifies the build queue in which they are built "																								
//sort tag -  for items that go into a build queue. Specifies where the item goes when it's built																								
TableStart	TechApplications																							
ColumnHeadingsStart	kUnicode	kUnicodD	kUnicdLg	Sort_Tag	Type_ID	Application_Class	Field_Dependencies	IconName	Global_Tags	Tag_Values														
Local Transporters 	TALclTrn	TBLclTrn	None	" DEASpace, Ant, KEEPTHIS "	LocalTrn	PlanPlan	Energ_30	TFPlanet	None	" Cost=450, SPortEff+=4, MinTurn=1, CollatSz=15, CollatDs=20, CollatCl=2 , teclvl = 30, LocalTrn = 1"											Local Transporters 	" While problematic over great distances, Local Transporters are effective over an area the size of a space port facility. By removing the need for access tunnels or corridors to connect stored materials physically, Local Transporters increase the efficiency of space usage considerably. When an internal shipment order is placed, materials are conveniently beamed from a registered cell's co-ordinates directly to the destination vehicle in a matter of seconds, without any other intervention by machine or worker. Local Transporters significantly boost spaceport efficiency. "		398
Planetary Customs Office	TAPlnCus	TBPlnCus	None	Planet	PlanetCs	PlanPlan	SocSc_47	TFPlanet	None	" Cost=240, SPortEff+=1, CollatSz = 150, CollatDs = 20, CollatCl=2 , teclvl = 47, PlanetCs = 1"											Planetary Customs Office	" The Planetary Customs Office can be built on any planet with space ports. The Office standardizes that civilization's customs procedures and facilities, in addition to providing customs information for other civilizations as a courtesy. This benefits each space port on the planet, improving their individual efficiency considerably. The efficiency of each Space Port on the planet is moderately improved by an operational Planetary Customs Office. "		399
Orbital Traffic Control Center	TAOrbTCC	TBOrbTCC	None	Planet	OrbitTCC	PlanPlan	MthCm_65	TFPlanet	None	" Cost=700, SPortEff+=2, CollatSz = 150, CollatDs = 20, CollatCl=2 , teclvl = 65, OrbitTCC = 1"											Orbital Traffic Control Center	" Interstellar commerce is often unpredictable in both schedule and volume. Building an Orbital Traffic Control Center at a planet is one way to help bring order to the potential chaos, one world at a time. This large orbital station can be built around any planet that has a space port and includes an advanced computer tracking system, sensors, and powerful communication systems. The control system is linked to each space port at the planet, ensuring facilities and traffic control at each one keeps up with the needs of the merchant traffic in and near the planet. The Traffic Control Center provides a substantial efficiency boost to all Space Ports on the planet. "		400
Matter Facilitators [nicknamed ?handles?]	TAMatFac	TBMatFac	None	Achieve	MatterFac	Achieve	Energ_48	TFPlanet	None	"SPortEff+=1, teclvl = 48, MatterFac = 1"											Matter Facilitators [nicknamed ?handles?]	" A successful combination of both gravity- and molecular-field manipulation, Matter Facilitators are the ultimate tool the Space Ports and are employed civilization-wide once developed. These small and convenient units, when activated, extend a complex energy field around any object they are placed against, which reduces the effects of gravity and inertia by an adjustable amount (from 50% to as high as 99.95% if necessary), thus allowing an individual to move even massive cargo containers with relative ease. Once developed, these devices gain rapid acceptance, modestly improving the efficiency of every Space Port within the civilization. "		401
Bulk Freight Module	TABlkFrt	TBBlkFrt	None	DEASpace	BulkFrtM	PlanPlan	Ecnmy_18	TFPlanet	None	" Cost=120, SPortCap+=1, Employee=0.33, MinRgPop=4, CollatSz=15, CollatDs=20, CollatCl=2 , teclvl = 18, BulkFrtM = 1"											Bulk Freight Module	" The Bulk Freight Module improves the large-scale freight handling capacity of any space port which installs it. The module provides automated loading and unloading of freighter vessels, as well as additional secure holding areas for the massive cargo containers used in bulk freight transportation. The Bulk Freight Module provides a often critical capacity boost when installed at a Space Port. "		402
Commuter Transport Docks	TAComDck	TBComDck	None	DEASpace	CommDock	PlanPlan	Ecnmy_34	TFPlanet	None	" Cost=300, SPortCap+=1, Employee=0.33, MinRgPop=6, CollatSz=15, CollatDs=20, CollatCl=2 , teclvl = 34, CommDock = 1"											Commuter Transport Docks	" The needs of passengers are quite different than those of inanimate freight. The installation of Commuter Transport Docks at a Space Port provides all of the physical and psychological needs of interplanetary and interstellar commuter traffic -- basic needs facilities, entertainment and news kiosks, food and energy vending -- as well as quarters for passengers needing temporary housing between trips. The net effect is an increase in Space Port capacity. "		403
Hypersleep Nexus	TAHypSlp	TBHypSlp	None	DEASpace	HypSlpNx	PlanPlan	Ecnmy_57	TFPlanet	None	" Cost=540, SPortCap+=1, Employee=0.33, MinRgPop=8, CollatSz=15, CollatDs=20, CollatCl=2 , teclvl = 57, HypSlpNx = 1"											Hypersleep Nexus	" Interstellar voyages are long -- anywhere from weeks to years, depending on the distance. The Hypersleep Nexus is the processing facility for those passengers who would rather rest and regenerate in a relaxed, unconscious state than endure the monotony of space travel for such extended periods. By installing a Hypersleep Nexus, a space port can increase its passenger capacity considerably as passengers in Hypersleep require far less space and fewer amenities than conscious, active ones. The increased passenger capacity results in an improved overall Space Port capacity. "		404
Megaresort Facilities	TAMgaRes	TBMgaRes	None	DEASpace	MegaRsrt	PlanPlan	SocSc_61	TFPlanet	None	" Cost=900, SPortCap+=1, Employee=0.33, MinRgPop=10, CollatSz=15, CollatDs=20, CollatCl=2 , teclvl = 61, MegaRsrt = 1"											Megaresort Facilities	" Megaresort Facilities, when installed at a space port, convert it from mere transit point into a destination in its own right. Every effort is made to make the Megaresort a traveler's haven for any species that might visit, encouraging increased economic and social activity and drawing visitors from considerable distances. Generally, space port Megaresorts are where the best in vices can be discretely imbibed, notably gambling, controlled substances, illicit pleasures, and various shady dealings. However, the increase in Space Port capacity brought on by these additional facilities ensures the overall effect of installing a Megaresort is positive. "		405
System Seat of Government	TASysGSt	TBSysGSt	None	" DEAGover, Govt, KEEPTHIS "	SystSeat	PlanPlan	SocSc_00	Governmental	None	" Cost=200, MinTurn=2, Employee=0.5, CollatSz=15, CollatDs=20, CollatCl=0 , teclvl = 00, SystSeat = 1"											System Seat of Government	An interstellar civilization requires a hierarchy of government several levels deeper than a civilization confined to a single world. The installation of a System Seat of Government provides the infrastructure and organization for one layer of this hierarchy. The System Seat's authority includes the planet it is built on and any other colony in the same star system belonging to that same civilization. Establishing a permanent System Seat also allows a variety of system-level projects to be undertaken and managed that would otherwise not be feasible due to a lack of inter-planet coordination and management.		406
Imperial Seat of Government	TAImpGSt	TBImpGSt	None	" System, DEAGover, Govt, KEEPTHIS "	ImpeSeat	PlanPlan	SocSc_00	Governmental	None	" Cost=600, MinTurn=5, Employee=0.25, CollatSz=30, CollatDs=20, CollatCl=0 , teclvl = 00, ImpeSeat = 1"											Imperial Seat of Government	" The Imperial Seat is the top-most level of government authority and infrastructure within a civilization, serving as the location for its bureaucracy as well as the privy purse. The Imperial seat oversees each Sector Seat, and provides facilities and management of civilization-level projects and effort. The Imperial Seat is the economic, political, and military fulcrum upon which the entire civilization balances. "		408
AntaranX1	TAAntX01	TBAntX01	None	Antaran	AntarX01	Achieve	Antar_01	ICO_SitRep_AntaranExpedition	None	" MdUnrest += -10, HFofGovt *= 0.75, OptOpres += 1, MaxPop+=.5 , teclvl = 01, AntarX01 = 01"														409
AntaranX2	TAAntX02	TBAntX02	None	Antaran	AntarX02	Achieve	Antar_01	ICO_SitRep_AntaranExpedition	None	" OpprCost *= 0.8, OptOpres += 1, SPortEff *= 1.2, SpCloak +=1, SpDagger += 1, SpRepel += 5, SpyCost *=.8, SpLoyal +=5, SpInsert+= 5, SpOff += 5, SpDef +=5 , teclvl = 01, AntarX02 = 02"														410
AntaranX3	TAAntX03	TBAntX03	None	Antaran	AntarX03	Achieve	Antar_01	ICO_SitRep_AntaranExpedition	None	" TechOver+=-10, TechPosO+=10, TechDisc+=-10, TTperPop+=1, OverRsch +=1, ReseaEff +=2 , teclvl = 01, AntarX03 = 03"														411
AntaranX4	TAAntX04	TBAntX04	None	Antaran	AntarX04	Achieve	Antar_01	ICO_SitRep_AntaranExpedition	None	" PolluTol+=50, mPopGrow *= 1.25, SpLuck += 10, LeadLuck += 10, TFormCst *= 0.8, MaxPop+=.5, TFormRin+=1, TFormPar=1, ManufCapB +=0.1, BioHaEff+=1, BioHaCap += 1 , teclvl = 01, AntarX04 = 04"														412
AntaranX5	TAAntX05	TBAntX05	None	Antaran	AntarX05	Achieve	Antar_01	ICO_SitRep_AntaranExpedition	None	" TFormCst *= 0.8, ManufEff += 4, MineCap += 1, BioHaCap += 1, Pollutio *= 0.5, MaxPop +=.5 , teclvl = 01, AntarX05 = 05"														413
Astro University	TAAstUni	TBAstUni	None	Planet	AstroUni	PlanPlan	Ecnmy_12	TFEducat	None	" Cost = 200, MinTurn = 1, CollatSz=15, CollatDs=20, CollatCl=2, CemprPop *=1.4, TTperPop *=1.4, BioprPop += 0.1, MinprPop += 0.1 , teclvl = 12, AstroUni = 1"											Astro University	" The Astro University is a central institute of learning for the any planet that constructs one. It includes advanced facilities, data storage, and a networking system that allows for rapid dissemination of information to the rest of the education facilities on the planet. The university includes many campuses and courses and offers specialized programs in every field of science, labor, and practice -- considerably improving the economic output of the planet in all areas. An Astro University improves the manufacturing, research, bioharvest, and mining output of each planet that installs one. "		415
System University	TASysUni	TBSysUni	None	" System, Planet "	SystUniv	PlanPlan	Ecnmy_25	TFEducat	None	" Cost = 400, MinTurn = 1, CollatSz=15, CollatDs=20, CollatCl=2, CemprPop *=1.3, TTperPop *=1.3, BioprPop += 0.075, MinprPop += 0.075 , teclvl = 25, SystUniv = 1"											System University	" A System University can be established at any System Seat. It brings together experts, teachers, and researchers from throughout the system and provides more resources for training advanced students than are available at local levels. By providing a better-trained workforce, a System University enhances productivity system-wide. A System University improves the Manufacturing, Research, Bioharvest, and Mining output of each planet in the system. "		416
Imperial University	TAImpUni	TBImpUni	None	" Imperial, Planet "	ImprUniv	PlanPlan	Ecnmy_38	TFEducat	None	" Cost = 800, MinTurn = 1, CollatSz=15, CollatDs=20, CollatCl=2, CemprPop *=1.3, TTperPop *=1.3, BioprPop += 0.075, MinprPop += 0.075 , teclvl = 38, ImprUniv = 1"											Imperial University	" Established at the Imperial Seat of Government, the Imperial University is the jewel in the crown of a civilization's educational establishment. It gathers together the brightest minds in the civilization and allows them to learn from one another. Leading those around them by example, its faculty and graduates serve as catalysts for increased productivity and encourage those around them to excel. The Imperial University modestly improves the Manufacturing, Research, Bioharvest, and Mining output of the entire civilization. "		417
Advanced Educational Techniques	TAAdvEdu	TBAdvEdu	None	" System, Planet "	AdvEduTh	PlanPlan	Ecnmy_60	TFEducat	None	" Cost = 600, MinTurn = 1, CollatSz=15, CollatDs=20, CollatCl=2, CemprPop *=1.3, TTperPop *=1.3, BioprPop += 0.075, MinprPop += 0.075 , teclvl = 60, AdvEduTh = 1"														418
Neural Implants	TANeurIm	TBNeurIm	None	Achieve	NeuralIm	Achieve	MthCm_54	TFEducat	None	" CemprPop *=1.3, TTperPop *=1.3, BioprPop += 0.075, MinprPop += 0.075 , teclvl = 54, NeuralIm = 1"											Neural Implants	" Neural Implants make vast amounts of information instantly accessible and easy to share with other implant-equipped citizens. Citizens needing expertise in a particular area can acquire the necessary knowledge or skills immediately, without having to undergo lengthy training and instruction. Neural Implants significantly improve the Manufacturing, Research, Bioharvest, and Mining output of the entire civilization. "		419
Planetary Commodities Market	TAPlnCom	TBPlnCom	None	Planet	PlantComm	PlanPlan	Ecnmy_17	TFEcomet	None	" Cost = 300, MinTurn = 1, CollatSz=15, CollatDs=20, CollatCl=2, mTaxColl *= 1.15 , teclvl = 17, PlantComm = 1"											Planetary Commodities Market	The Planetary Commodities Market is a series of facilities that may be constructed at any planet. It makes trading in commodities between disparate areas of the planet far easier through the use of electronic commerce and negotiation systems. Various cargo-trading companies that operate on the planet are encouraged to offer discounted rates for business done at the Commodities Market. The government recoups the costs of operating the Market by collecting taxes on transactions completed using its facilities and services. The Market increases the amount of taxable revenue at the planet.		420
System Stock Exchange	TAStkExc	TBStkExc	None	" System, Planet "	StockExc	PlanPlan	Ecnmy_34	TFEcomet	None	" Cost = 540, MinTurn = 1, CollatSz=15, CollatDs=20, CollatCl=2, mTaxColl *= 1.1 , teclvl = 34, StockExc = 1"											System Stock Exchange	" The System Stock Exchange may be installed at a System Seat of Government. The concept of a commercial exchange for an entire star-system is fairly self-evident. However, implementing such a system requires sophisticated computer systems for tracking and authentication, and requires an enormous amount of interplanetary bandwidth. By installing a System Stock Exchange the government encourages inter-planetary commerce to expand within the system, yielding increased revenue for the treasury. Taxable revenues are increased throughout the system. "		421
Cross-cultural Reference Library	TACulRef	TBCulRef	None	Achieve	CultrRefL	Achieve	SocSc_17	TFXenPsy	None	"DiploPts *= 1.1, teclvl = 17, CultrRefL = 1"											Cross-cultural Reference Library	" Understanding others is critical in conducting diplomacy with them. By studying the culture of another civilization at the Reference Library, diplomats learn appropriate conduct and etiquette with respect to the other civilization and can better understand the subtleties of a conversation or meeting. Relations can only improve when the other side recognizes that a diplomat appreciates and respects their cultural identity. This modestly improves the success rates of diplomatic negotiations. "		422
Frame of Reference Simulator	TARefSim	TBRefSim	None	Achieve	FrmRefSm	Achieve	SocSc_35	TFXenPsy	None	"DiploPts *= 1.15, teclvl = 35, FrmRefSm = 1"											Frame of Reference Simulator	" The motivations and actions of others are often hard to recognize when they conflict with one's own. Diplomats use the Frame of Reference Simulator in order to better understand the perspective of their correspondents. This can be used proactively to gauge likely reactions and, during negotiations, predict the outcome of the process. The net result is an improved success rate in diplomacy. "		423
Dialect Universal Translators	TAUniTrn	TBUniTrn	None	Achieve	UnivTrns	Achieve	SocSc_47	TFXenPsy	None	"DiploPts *= 1.2, teclvl = 47, UnivTrns = 1"											Dialect Universal Translators	" Standard Universal Translators focus on accurate translation of the 'textbook' grammar and syntax of alien language. However, even diplomats tend to use a dialect of the official language, thus providing them with phrases, colloquialisms, and idioms that have deeper meaning than the stated definition. Dialect Universal Translators are programmed with the most common dialects of every known language and modify translations as appropriate. This moderately improves the chances of success in various diplomatic negotiations. "		424
Ambassadorial Androids	TAAmbAnd	TBAmbAnd	None	Achieve	AndAmbas	Achieve	MthCm_60	TFXenPsy	None	"DiploPts *= 1.25, teclvl = 60, AndAmbas = 1"											Ambassadorial Androids	" Ambassadorial Androids are an effective way to help another civilization learn more about the civilization the androids represent. One or more Androids are dispatched as a diplomatic emissary. It then accompanies the other civilization's diplomatic envoy home or abroad (as desired). These Androids contain vast amounts of data on the culture of the civilization they serve, able to answer almost any question about their home civilization. They can rapidly contact the official ambassador if additional information is needed. This substantially improves the chance of success of key diplomatic efforts. "		425
Emotion Unifiers	TAEmoUni	TBEmoUni	None	" Achieve, Ant, KEEPTHIS "	EmotionU	Achieve	SocSc_30	TFXenPsy	None	"DiploPts *= 1.3, teclvl = 30, EmotionU = 1"											Emotion Unifiers	" Often, the contents of a message are not as important as the means in which it is delivered. By understanding another civilization's diplomatic mind-state through Emotion Unifiers, negotiations can be conducted while projecting direct mental and emotional images. Thus, direct communication is achieved at levels that transcend mere words and gestures and helps foster deep insights and understanding. The odds of success in diplomatic negotiations are considerably improved. "		426
Trilarian 1(Modern Bureaucracy)	TATril00	TBTril00	None	" Achieve, Trilarian, Ant, KEEPTHIS "	Trilar00	Achieve	SocSc_03	TFXenPsy	None	"HFofGovt *= 0.92, teclvl = 03, Trilar00 = 00"														
Netizenship	TANetizn	TBNetizn	None	Achieve	Netizens	Achieve	SocSc_15	TFPhilos	None	"HFofGovt *= 0.95, teclvl = 15, Netizens = 1"											Netizenship	" A government's effectiveness is often limited by the weight of its own bureaucracy. Netizenship is an effort to combat this by moving as much of the legislative and executive processes of the government into computerized forms as possible. All forms of paperwork are filled out, processed, and returned in electronic forms. This allows both the government and the average citizen to reduce the time required to complete various government processes like paying taxes, requesting an export license, or applying for contract work offered by the government agencies considerably. The result is a small but ongoing reduction in costs associated with governmental bureaucratic overhead. "		433
Public Service Ethos	TAPubSrv	TBPubSrv	None	Achieve	PublcSrv	Achieve	SocSc_22	TFPhilos	None	"HFofGovt *= 0.95, teclvl = 22, PublcSrv = 1"											Public Service Ethos	" The Public Service Ethos is a government-led effort to include the entire populace in the day-to-day workings of the government process in an understandable and efficient manner. Citizens are encouraged to review and comment on various laws under consideration, participate in government-sponsored research or building projects, lend aid to allies, and the like. Regular reporting of the cost savings realized by these efforts -- and the passing on of these savings to the citizenry as reduced taxes -- ensures that citizens see their efforts directly rewarded. The result is a small but ongoing reduction in costs associated with governmental bureaucratic overhead. "		434
Interstellar Trade Authorities	TAInTrAu	TBInTrAu	None	"Achieve, KEEPTHIS"	IntTrAut	Achieve	Ecnmy_03	TFPhilos	None	"HFofGovt *= 0.99, teclvl = 03, IntTrAut = 1"											Interstellar Trade Authorities	As empires expand out to neighboring stars, trade between systems can be both inefficient and hazardous for a variety of reasons. These first major interstellar organizations slightly reduce the Heavy Foot of Government by aiding in the management of trade between stars, as well as helping to police the star lanes.		435
Interchangeable Policy Structures	TAIntPol	TBIntPol	None	Achieve	IntChPol	Achieve	Ecnmy_06	TFPhilos	None	"HFofGovt *= 0.98, teclvl = 06, IntChPol = 1"											Interchangeable Policy Structures	Policies are generally written in such language as to be almost incomprehensible to the average citizen. Interchangeable Policy Structures combats this tendency by developing a set of grammatical structures that are readily understood as well as legally precise. These structures are then used in all future policies and existing policies are re-written to conform to this normative language. The costs associated with government overhead are modestly reduced.		435
Advanced Policy Theory	TAPolThr	TBPolThr	None	Achieve	PolicyTh	Achieve	Ecnmy_08	TFPhilos	None	"HFofGovt *= 0.98, teclvl = 08, PolicyTh = 1"											Advanced Policy Theory	" The intent and the wording of a policy, even when well-written grammatically, can diverge over time. Advanced Policy Theory reduces this effect by ensuring that policies are regularly reviewed and re-engineered to conform to current social, political, and legal circumstances. This modestly reduces the additional costs brought on by bureaucratic overhead. "		436
Interorganizational Evolution	TAIntEvo	TBIntEvo	None	Achieve	Interorg	Achieve	SocSc_14	TFPhilos	None	"HFofGovt *= 0.97, teclvl = 14, Interorg = 1"											Interorganizational Evolution	" Any established institution must fight a tendency to become stagnant and useless over time. Interorganizational Evolution helps prevent this. Using techniques observed in natural selection and genetic evolution processes, new needs are merged into existing organizations rather than being addressed by new ones. These organizations must continually redefine and redesign themselves to ensure they satisfy their missions, ensuring they remain active and efficient. By doing so, the costs associated with government operations are reduced. "		437
Anti-redundancy Structuring	TAAnRdSt	TBAnRdSt	None	Achieve	AntiRedn	Achieve	SocSc_14	TFPhilos	None	"HFofGovt *= 0.97, teclvl = 14, AntiRedn = 1"											Anti-redundancy Structuring	" Many government offices and departments possess bureaucratic elements that are similar, yet these are often developed independently. Anti-redundancy Structuring reduces overhead by eliminating this repeated, wasted effort. Tasks and processes shared by multiple organizations are redefined into a single version fully suitable to address the needs each organization. This reduces the cost overhead associated with government regulation. "		438
Adaptive Administration Techniques	TAAdptAd	TBAdptAd	None	Achieve	AdaptAdm	Achieve	SocSc_27	TFPhilos	None	"HFofGovt *= 0.96, teclvl = 27, AdaptAdm = 1"											Adaptive Administration Techniques	" Administrative organizations that are well-established are often resistant to change. To combat this, the processes they use are simulated by artificial intelligence systems that are capable of rapidly simulating various potential improvements to the existing methods. The possibilities with most promise are then adapted by the organization. The cost overhead of bureaucratic regulation is noticeably reduced. "		439
Institutional Checks and Balances	TAChkBal	TBChkBal	None	Achieve	ChcksBal	Achieve	SocSc_28	TFPhilos	None	"HFofGovt *= 0.96, teclvl = 28, ChcksBal = 1"											Institutional Checks and Balances	Institutions with a set of responsibilities and authority are often jealously protective of both. Institutional Checks and Balances reduce this tendency by ensuring each institution has both an external entity to limit its authority and is itself given the authority over another institution. This technique that allows organizations to meet their responsibilities without wallowing in the authority that comes with them. This results a moderate reduction to bureaucratic overhead.		440
Legal Engineering	TALglEng	TBLglEng	None	Achieve	LegalEng	Achieve	Ecnmy_43	TFPhilos	None	"HFofGovt *= 0.95, teclvl = 43, LegalEng = 1"											Legal Engineering	" The best laws are those that are formed using a process as rigorous as that used to construct a vessel or design a complex electronic circuit. This realization is formalized through the Legal Engineering process, where lawmakers are trained in formal processes of lawmaking, rather than merely continuing undocumented practices that have developed over time. Legal Engineering has a substantial reducing effect on government overhead. "		441
Fiscal Ubiquity	TAFisclU	TBFisclU	None	Achieve	FiscalUb	Achieve	Ecnmy_53	TFPhilos	None	"HFofGovt *= 0.95, teclvl = 53, FiscalUb = 1"											Fiscal Ubiquity	" Management of money becomes easier the more common and convertible it is. With all of the local types of notes, drafts, and specie merged into a common legal tender, fiscal ubiquity can be achieved and drive down costs by making price comparisons easier and money-conversion unnecessary.  Bureaucratic overhead is substantially reduced. "		442
Inherent Efficiency	TAInhEff	TBInhEff	None	" Achieve, Ant, KEEPTHIS "	InherEff	Achieve	SocSc_30	TFPhilos	None	"HFofGovt *= 0.92, teclvl = 30, InherEff = 1"											Inherent Efficiency	" The Antarans can often recognize the solution that is the most efficient, seemingly without effort. This ability, along with the iron will required to override all objections and implement all things inherently efficiently, in systems, laws, and policies greatly improves the quality and keeps Antaran (and Antaran-like) civilizations moving smoothly. Inherent Efficiency dramatically lowers the costs associated with government regulation. "		443
Espionage Training Requirement	TAEspTrn	TBEspTrn	None	Achieve	EspTrnCt	Achieve	SocSc_11	Intelligence	None	"SpyCost *= 0.75, teclvl = 11, EspTrnCt = 1"											Espionage Training Requirement	SpyCost *= 1.75	" Many of the skills useful for espionage -- situational awareness, quick and objective thinking, and the ability to operate under stress -- are useful traits for a variety of other jobs. When the Espionage Training Requirement is instituted, potential assets are steered towards these jobs and given training in these skills (ostensibly for their careers). Those that train well are then recruited; those that do not are discreetly removed from consideration. The reduced need for dedicated training programs reduces the cost to recruit spies. "	
Espionage Youth Movement	TAEspYth	TBEspTyh	None	Achieve	EspTyhMv	Achieve	SocSc_32	Intelligence	None	"SpyCost *= 0.75, teclvl = 32, EspTyhMv = 1"											Espionage Youth Movement	SpyCost *= 1.75	" Legendary espionage agents often seem to have innate talents that set them above the rest. However, studies have shown that these skills are not innate, but rather developed during youth. By designing programs that build these skills into the educational system, candidate assets are more likely to exhibit improved competence at these skills. This reduces the cost of recruiting spies, as they need less initial training. "	
